TransactionID,id_15,id_23,id_30,id_31,id_33,DeviceType,DeviceInfo
3023872,New,,,chrome 62.0,,desktop,Windows
3023891,Found,,,chrome 62.0 for android,,mobile,SAMSUNG-SGH-I337 Build/KOT49H
3023960,New,,,chrome 61.0 for android,,mobile,5054N
3023895,Found,,,ie 11.0 for desktop,,desktop,Trident/7.0
3043674,New,,,chrome 62.0 for android,,mobile,SM-J700M Build/MMB29K
3024069,New,,,chrome 62.0,,desktop,Windows
3024136,Found,,,chrome 62.0,,desktop,Windows
3024018,Found,,,chrome 62.0,,desktop,Windows
3024049,Unknown,,,mobile safari 9.0,,mobile,
3024142,New,,,chrome generic,,mobile,Moto G (4) Build/NPJS25.93-14-10
3024272,Found,,,chrome 63.0,,desktop,
3024270,Found,,,chrome 63.0,,desktop,
3028123,New,,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3024252,Found,,,chrome 63.0,,desktop,
3024219,Found,,,chrome 63.0,,desktop,
3024234,Found,,,chrome 63.0,,desktop,
3024391,Found,,,chrome 61.0,,desktop,Windows
3024405,Found,,,chrome 62.0,,desktop,Windows
3024444,New,,,chrome 60.0,,desktop,
3024530,New,,,edge 16.0,,desktop,Windows
3024575,New,,,Samsung/SM-G531H,,mobile,SAMSUNG SM-G531H Build/LMY48B
3024579,New,,,chrome 63.0 for android,,mobile,SM-G928G Build/NRD90M
3024653,Found,,,chrome 62.0,,desktop,Windows
3044424,New,,,chrome 62.0,,desktop,Windows
3024694,New,,,chrome 60.0 for android,,mobile,Hisense L675 Build/MRA58K
3024666,Found,,,chrome 62.0,,desktop,Windows
3024732,Found,,,chrome 62.0,,desktop,
3024743,Unknown,,,mobile safari 10.0,,mobile,
3028589,New,,iOS 10.2.1,mobile safari 10.0,2001x1125,mobile,iOS Device
3024915,New,,,chrome 62.0,,desktop,Windows
3024936,Found,,,chrome 62.0,,desktop,Windows
3024961,New,,,chrome 63.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3036519,Unknown,,,safari generic,,desktop,
3024996,Unknown,,,mobile safari 11.0,,mobile,
3044855,Found,,Windows 8.1,chrome 62.0,1600x900,desktop,Windows
3025057,New,,,chrome 62.0 for android,,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3025105,Unknown,,,mobile safari 11.0,,mobile,
3029189,Found,,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3029206,Found,,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3029194,Found,,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3025610,Found,,,edge 15.0,,desktop,
3025566,Found,,,edge 15.0,,desktop,
3029603,New,,Windows 7,chrome 55.0,1920x1080,desktop,Windows
3025829,New,,,chrome 58.0 for android,,mobile,MotoG3 Build/MPIS24.107-55-2-17
3029612,Found,,Windows 7,chrome 55.0,1920x1080,desktop,Windows
3025832,Found,,,firefox,,desktop,rv:52.0
3025834,New,,,chrome 62.0,,desktop,
3025863,Found,,,firefox,,desktop,rv:52.0
3025945,New,,,chrome 62.0,,desktop,
3026091,New,,,chrome 62.0,,desktop,
3026037,New,,,chrome 63.0,,desktop,
3029913,,,,,,,
3033866,Found,,Windows 10,chrome 62.0,2736x1824,desktop,Windows
3026164,Found,,,chrome 62.0,,desktop,Windows
3033818,New,,iOS 11.1.2,mobile safari 11.0,2436x1125,mobile,iOS Device
3026203,Found,,,chrome 63.0,,desktop,
3034040,New,,iOS 9.3.5,mobile safari 9.0,1024x768,mobile,iOS Device
3026464,New,,,chrome 62.0 for android,,mobile,F3113 Build/33.3.A.1.97
3026673,Unknown,,,mobile safari 11.0,,mobile,
3026745,Found,,,chrome 62.0,,desktop,Windows
3026782,Found,,,chrome 62.0,,desktop,Windows
3026837,New,,,chrome 62.0 for android,,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3030754,Found,,Mac OS X 10_13_1,chrome 63.0,2880x1800,desktop,MacOS
3026870,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3027078,Unknown,,,mobile safari 11.0,,mobile,
3027088,Unknown,,,mobile safari 11.0,,mobile,
3027135,New,,,chrome 62.0 for android,,mobile,HUAWEI RIO-L03 Build/HUAWEIRIO-L03
3023497,Found,,Mac OS X 10_13_1,chrome 62.0,1920x1080,desktop,MacOS
3023553,Found,,Mac OS X 10_13_1,chrome 62.0,1920x1080,desktop,MacOS
3027386,New,,,other,,mobile,Android 5.1
3027383,Found,,,chrome 63.0,,desktop,Windows
3027500,New,,,Samsung/SM-G532M,,mobile,SM-G532M Build/MMB29T
3027562,,,,,,,
3027533,,,,,,,
3027609,,,,,,,
3027612,Unknown,,,mobile safari 11.0,,mobile,
3027516,,,,,,,
3027658,Found,,,chrome 63.0,,desktop,
3027720,New,,,chrome 62.0 for android,,mobile,SM-G950F Build/NRD90M
3027727,New,,,chrome 49.0,,desktop,
3027804,New,,,chrome 62.0,,desktop,Windows
3027887,New,,,chrome 63.0,,desktop,Windows
3027846,Unknown,,,mobile safari 11.0,,mobile,
3024194,Found,,Windows 10,chrome 62.0,3200x1800,desktop,Windows
3028025,Found,,,chrome 62.0,,desktop,Windows
3028104,New,,,chrome 62.0,,desktop,Windows
3028121,Found,,,chrome 62.0 for android,,mobile,SM-A320Y Build/NRD90M
3028152,New,,,chrome 61.0,,desktop,Windows
3028168,Found,,,chrome 61.0,,desktop,Windows
3024254,Unknown,,Windows 10,chrome 62.0,1366x768,desktop,Windows
3028213,New,,,chrome 62.0 for android,,mobile,SM-J700M Build/MMB29K
3028197,New,,,chrome 62.0,,desktop,
3028302,New,,,chrome 62.0 for android,,mobile,HUAWEI
3028361,Found,,,chrome 63.0 for android,,mobile,SM-J700M Build/MMB29K
3028507,New,,,firefox 57.0,,desktop,Windows
3028613,Found,,,chrome 62.0,,desktop,Windows
3028617,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3028665,New,,,chrome 62.0,,desktop,Windows
3028759,New,,,chrome 62.0 for android,,mobile,SM-G610M Build/MMB29K
3028757,New,,,chrome 62.0 for android,,mobile,SM-G610M Build/MMB29K
3029119,New,,,chrome 61.0 for android,,mobile,VerykoolS5030
3029288,New,,,chrome 62.0 for android,,mobile,Ilium X710 Build/MRA58K
3037123,New,,Windows 10,edge 16.0,,desktop,Windows
3033218,New,,Windows 7,chrome 62.0,1366x768,desktop,Windows
3037275,New,IP_PROXY:TRANSPARENT,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3029503,Found,,,chrome 59.0 for android,,mobile,LG-D693n Build/LRX22G
3029593,Unknown,,,mobile safari 11.0,,mobile,
3037308,New,IP_PROXY:TRANSPARENT,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3029622,Found,,,chrome 62.0,,desktop,Windows
3029686,New,,,chrome 58.0,,desktop,
3029724,New,,,chrome 62.0 for android,,mobile,SM-G610M Build/MMB29K
3029689,Found,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.5
3029792,New,,,chrome 62.0 for android,,mobile,Moto C Build/NRD90M.063
3030035,New,,,chrome 62.0 for android,,mobile,BLL-L23 Build/HUAWEIBLL-L23
3030040,Found,,,chrome 62.0,,desktop,
3030125,New,,,chrome 62.0 for android,,mobile,BLL-L23 Build/HUAWEIBLL-L23
3030322,New,,,chrome 62.0,,desktop,Windows
3038361,New,,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3034425,Found,,Windows 10,ie 11.0 for tablet,,desktop,Trident/7.0
3034422,Found,,Windows 10,ie 11.0 for tablet,,desktop,Trident/7.0
3030515,New,,,mobile safari 11.0,,mobile,
3030567,Found,,,mobile safari 11.0,,mobile,
3034409,Found,,iOS 11.1.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3034421,Found,,iOS 11.1.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3030529,New,,,mobile safari 11.0,,mobile,
3034533,New,,iOS 10.3.1,mobile safari 10.0,2048x1536,mobile,iOS Device
3026939,New,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3026900,Found,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3026955,Found,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3030803,Found,,,chrome 62.0 for android,,mobile,BLADE V8 SE Build/NRD90M
3030848,Unknown,,,mobile safari 11.0,,mobile,
3034846,Found,,Windows 10,chrome 62.0,1366x768,desktop,Windows
3030852,Unknown,,,mobile safari 11.0,,mobile,
3027316,Found,,Android 7.0,firefox,2672x1440,mobile,LG-H871
3027317,Found,,Android 7.0,firefox,2672x1440,mobile,LG-H871
3031067,Found,,,firefox 57.0,,desktop,
3035052,New,,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3035077,New,,,chrome 62.0,,desktop,
3051675,Found,,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3031394,New,,,chrome 62.0 for android,,mobile,LG-K500 Build/MMB29M
3031363,New,,,chrome 62.0 for android,,mobile,XT1032 Build/LPBS23.13-56-2
3031564,New,,,chrome,,mobile,LG-D693n Build/LRX22G
3031644,,,,,,,
3031684,New,,,chrome 52.0 for android,,mobile,SM-G532M Build/MMB29T
3031676,New,,,chrome 62.0,,desktop,Windows
3031677,Found,,,chrome 62.0,,desktop,Windows
3031722,Found,,,chrome 63.0,,desktop,Windows
3035649,Found,,Windows 10,edge 14.0,,desktop,Windows
3031748,New,,,chrome 62.0,,desktop,
3031770,New,,,chrome generic,,mobile,XT1032 Build/KXB21.14-L1.40
3031812,Found,,,chrome 62.0,,desktop,Windows
3031806,Unknown,,,mobile safari 11.0,,mobile,
3052360,Found,,Windows 10,edge 15.0,1280x1024,desktop,Windows
3039722,Unknown,,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3035770,Found,,iOS 11.1.2,mobile safari generic,1334x750,mobile,iOS Device
3031872,Found,,,chrome 62.0,,desktop,
3031912,Found,,,chrome 62.0,,desktop,
3031870,Found,,,chrome 63.0,,desktop,Windows
3031988,New,,,edge 15.0,,desktop,Windows
3031985,Found,,,edge 16.0,,desktop,Windows
3040075,New,,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3032204,Unknown,,,mobile safari 11.0,,mobile,
3040110,Found,,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3052731,New,,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3032257,New,,,chrome 55.0,,desktop,
3040093,Found,,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3032274,New,,,chrome 62.0 for android,,mobile,SM-J700M Build/LMY48B
3032262,New,,,chrome 62.0,,desktop,
3032264,Found,,,chrome 62.0,,desktop,
3032297,New,,,mobile safari 11.0,,mobile,
3032324,New,,,samsung browser 6.2,,mobile,SAMSUNG
3032294,Found,,,chrome 62.0,,desktop,Windows
3032304,Found,,,chrome 62.0,,desktop,Windows
3032371,Found,,,chrome 63.0,,desktop,Windows
3032328,Unknown,,,mobile safari 11.0,,mobile,
3032410,New,,,chrome 63.0,,desktop,Windows
3032452,Found,,,chrome 62.0,,desktop,Windows
3032458,New,,,chrome 62.0,,desktop,
3032479,Found,,,chrome generic,,mobile,Moto G (4) Build/NPJS25.93-14-10
3032549,Unknown,,,chrome 62.0 for ios,,mobile,
3032573,New,,,chrome generic,,mobile,Moto G (5) Plus Build/NPN25.137-72
3032587,Found,,,chrome generic,,mobile,Moto G (5) Plus Build/NPN25.137-72
3032588,Found,,,chrome generic,,mobile,Moto G (5) Plus Build/NPN25.137-72
3040904,New,,Mac OS X 10_13_1,safari generic,5120x2880,desktop,MacOS
3036845,Unknown,,Windows 7,chrome 62.0,1366x768,desktop,Windows
3053646,New,,,chrome 62.0 for android,,mobile,SM-G610M Build/MMB29K
3033202,Found,,,chrome 62.0,,desktop,Windows
3033444,Unknown,,,chrome 62.0 for android,,mobile,SM-T713 Build/NRD90M
3033471,New,,,chrome 61.0 for android,,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
3033750,New,,,chrome 62.0 for android,,mobile,SM-G531H Build/LMY48B
3033791,New,,,chrome 62.0,,desktop,Windows
3033776,Found,,,chrome 62.0,,desktop,Windows
3033767,Found,,,chrome 62.0,,desktop,Windows
3033929,New,,,chrome 61.0 for android,,mobile,LG-X180g Build/LMY47I
3033892,New,,,chrome 62.0 for android,,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23
3034147,New,,,chrome 62.0,,desktop,
3034160,New,,,chrome 62.0 for android,,mobile,F3113 Build/33.3.A.1.97
3034252,New,,,chrome 62.0,,desktop,
3038133,New,,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3034202,New,,,chrome 62.0 for android,,mobile,Moto G Play Build/MPIS24.241-15.3-7
3038356,Found,,Windows 10,ie 11.0 for tablet,,desktop,Trident/7.0
3038390,Found,,Windows 10,ie 11.0 for tablet,,desktop,Trident/7.0
3030532,,,,,,,
3034593,New,,,chrome 63.0,,desktop,
3034537,New,,,chrome 62.0 for android,,mobile,E6853
3038564,New,,,chrome 60.0,,desktop,
3034679,New,,,chrome 62.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3038556,Found,,,chrome 60.0,,desktop,
3034791,New,,,edge 16.0,,desktop,Windows
3034824,New,,,chrome 63.0 for android,,mobile,LG-M154
3038961,New,,Mac OS X 10_13_1,chrome 62.0,1440x900,desktop,MacOS
3035104,New,,,chrome 62.0,,desktop,Windows
3039043,Unknown,,,mobile safari 11.0,,mobile,
3039150,New,,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3039253,Found,,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3035373,,,,,,,
3035450,New,,,chrome 62.0,,desktop,Windows
3035501,New,,,chrome 62.0,,desktop,Windows
3035536,New,,,android webview 4.0,,mobile,es-us
3043766,Found,,Windows 10,chrome 62.0,1366x768,desktop,Windows
3035738,Found,,,chrome 62.0,,desktop,Windows
3035786,New,,,chrome 63.0 for android,,mobile,MotoG3 Build/MPI24.65-33.1-2
3039789,New,,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3048209,Found,,Windows 7,firefox 55.0,1366x768,desktop,rv:55.0
3035965,New,,,chrome 63.0,,desktop,Windows
3036093,Found,,,chrome 62.0,,desktop,Windows
3036118,New,,,chrome 62.0,,desktop,Windows
3040034,New,,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3036078,Found,,,chrome 63.0,,desktop,Windows
3036153,Found,,,chrome 62.0,,desktop,Windows
3036130,New,,,firefox 57.0,,desktop,rv:57.0
3036134,New,,,chrome 62.0 for android,,mobile,Moto G Play Build/MPIS24.241-15.3-26
3036188,New,,,chrome 63.0 for android,,mobile,Lenovo TB-7703X Build/S100
3036190,New,,,chrome 63.0,,desktop,Windows
3036230,New,,,chrome 62.0,,desktop,Windows
3036206,New,,,chrome 62.0,,desktop,Windows
3036248,New,,,chrome 62.0,,desktop,Windows
3040275,Found,,Windows 7,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
3036268,New,,,chrome 50.0 for android,,mobile,LT30p
3036274,Found,,,chrome 62.0,,desktop,Windows
3032418,Found,,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3040328,New,,iOS 11.0.3,mobile safari 11.0,2208x1242,mobile,iOS Device
3036346,New,,,safari generic,,desktop,
3036339,New,,,chrome 62.0 for android,,mobile,MHA-L09 Build/HUAWEIMHA-L09
3036334,Found,,,chrome 62.0,,desktop,Windows
3036385,Found,,,chrome 62.0 for android,,mobile,SM-G935F Build/NRD90M
3044700,New,,Windows 10,chrome 61.0,1366x768,desktop,Windows
3044701,Found,,Windows 10,chrome 61.0,1366x768,desktop,Windows
3036467,New,,,opera,,mobile,Mi A1 Build/N2G47H
3057440,Found,,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SAMSUNG-SM-G935A Build/NRD90M
3036611,New,,,samsung browser 6.2,,mobile,SAMSUNG SM-J700M Build/MMB29K
3036598,New,,,chrome 50.0 for android,,mobile,LG-X220 Build/LMY47I
3036855,New,,,chrome 62.0,,desktop,Windows
3057975,Found,,,chrome 62.0 for android,,mobile,SM-G610M Build/MMB29K
3036952,New,,,chrome 62.0,,desktop,Windows
3037007,New,,,chrome 58.0 for android,,mobile,BLADE V8 Build/NRD90M
3041590,New,,Mac OS X 10_13_2,safari generic,2560x1600,desktop,MacOS
3037401,New,,,chrome 63.0,,desktop,Windows
3037430,New,,,chrome 62.0,,desktop,Windows
3041595,New,,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3037435,New,,,chrome 62.0,,desktop,Windows
3037484,Found,,,chrome 63.0,,desktop,Windows
3037550,Found,,,chrome 63.0,,desktop,Windows
3037749,New,,,chrome 62.0,,desktop,
3037770,Found,,,chrome 63.0 for android,,mobile,TA-1038
3037922,Found,,,chrome 61.0 for android,,mobile,SM-J700M Build/MMB29K
3037967,New,,Android 5.1.1,chrome 63.0 for android,801x480,mobile,SM-J100VPP Build/LMY48B
3037975,New,,,chrome 62.0,,desktop,Windows
3038159,New,,,chrome 63.0,,desktop,
3038207,New,,,firefox 57.0,,desktop,Linux x86_64
3038191,New,,,chrome 62.0,,desktop,Windows
3038212,New,,,chrome 62.0,,desktop,
3038298,New,,,chrome 63.0,,desktop,Windows
3038346,New,,,chrome 63.0,,desktop,Windows
3038456,Found,,,chrome 62.0,,desktop,Windows
3038366,New,,,chrome 63.0,,desktop,
3034574,,,,,,,
3038526,New,IP_PROXY:TRANSPARENT,,ie 11.0 for desktop,,desktop,rv:11.0
3034642,,,,,,,
3038767,Found,,,chrome 63.0,,desktop,Windows
3038862,Found,,,mobile safari generic,,mobile,
3038939,Found,,,edge 15.0,,desktop,Windows
3038926,New,,,chrome 63.0 for android,,mobile,CAM-L03 Build/HUAWEICAM-L03
3039031,New,,,chrome 62.0 for android,,mobile,SM-G610M Build/MMB29K
3038949,Found,,,chrome 63.0,,desktop,Windows
3039024,New,,,chrome 63.0 for android,,mobile,SM-G570M Build/MMB29K
3039106,New,,,chrome 62.0 for android,,mobile,SM-G570M Build/MMB29K
3039190,Found,,,mobile safari 10.0,,mobile,
3039573,Unknown,,,mobile safari 11.0,,mobile,
3039613,New,,,chrome 63.0,,desktop,Windows
3060995,New,,,chrome 62.0,,desktop,Windows
3039715,New,,,chrome 62.0,,desktop,Windows
3039772,New,,,chrome 62.0,,desktop,Windows
3039808,Found,,,chrome 62.0,,desktop,Windows
3039915,New,,,mobile safari generic,,mobile,
3039920,Unknown,,,firefox 57.0,,desktop,Windows
3039932,Found,,,chrome 60.0 for android,,mobile,SM-G531H Build/LMY48B
3039937,Unknown,,,mobile safari 11.0,,mobile,
3040017,Found,,,chrome 62.0,,desktop,Windows
3061540,Found,,,chrome 63.0 for android,,mobile,GT-I9500
3040063,New,,,chrome 62.0,,desktop,Windows
3039999,Unknown,,,mobile safari 11.0,,mobile,
3040051,Unknown,,,mobile safari 11.0,,mobile,
3040058,Unknown,,,mobile safari 11.0,,mobile,
3040094,Unknown,,,mobile safari 11.0,,mobile,
3040044,Unknown,,,mobile safari 11.0,,mobile,
3040089,New,,,chrome 62.0 for android,,mobile,SM-G935F Build/NRD90M
3040090,New,,,edge 14.0,,desktop,Windows
3040190,New,,,chrome 62.0,,desktop,Windows
3048631,New,,Windows 10,edge 16.0,,desktop,Windows
3040233,Unknown,,,mobile safari 11.0,,mobile,
3044449,New,,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3061752,Found,,Windows 10,firefox 57.0,1366x768,desktop,Windows
3040240,Unknown,,,mobile safari 11.0,,mobile,
3040284,New,,,chrome 63.0,,desktop,
3040310,Found,,,chrome 63.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3040341,Found,,,chrome 63.0,,desktop,Windows
3048750,Found,,Mac,firefox 48.0,1440x900,desktop,rv:48.0
3040452,New,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-82
3040446,New,,,chrome 62.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3040440,Found,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-82
3040475,Found,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-82
3040456,New,,,chrome generic,,mobile,Moto E (4) Plus Build/NMA26.42-69
3040476,Found,,,chrome generic,,mobile,Moto E (4) Plus Build/NMA26.42-69
3040469,Found,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-82
3040494,Unknown,,,mobile safari 11.0,,mobile,
3040548,Found,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-82
3040550,Found,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-82
3062197,Found,,,chrome 62.0 for android,,mobile,LG-K410 Build/LRX22G
3062201,Found,,,chrome 62.0 for android,,mobile,LG-K410 Build/LRX22G
3048987,Found,,Windows 10,edge 16.0,1920x1080,desktop,Windows
3040846,,,,,,,
3040884,Found,,,chrome 62.0,,desktop,
3040837,New,,,chrome 62.0,,desktop,Windows
3040952,Unknown,,,mobile safari 11.0,,mobile,
3049290,New,,Windows 7,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
3045220,New,,Mac OS X 10_10_5,safari generic,2560x1440,desktop,MacOS
3041038,New,,,chrome 63.0,,desktop,Windows
3041085,Unknown,,,mobile safari 11.0,,mobile,
3041187,Found,,,chrome 60.0 for android,,mobile,Hisense L675 Build/MRA58K
3041140,Found,,,chrome 63.0,,desktop,
3041173,New,,,chrome 62.0,,desktop,
3041174,Found,,,chrome 63.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3041217,New,,,chrome 62.0,,desktop,Windows
3041275,Found,,,chrome 62.0,,desktop,Windows
3041255,Found,,,chrome 62.0,,desktop,Windows
3041308,New,,,chrome 63.0,,desktop,Windows
3041204,Found,,,chrome 63.0,,desktop,Windows
3041752,Found,,,firefox 57.0,,desktop,Windows
3063413,New,,Windows 10,ie 11.0 for desktop,1680x1050,desktop,Windows
3041760,New,,,firefox 52.0,,desktop,
3041800,New,,,chrome 62.0 for android,,mobile,SM-J730GM Build/NRD90M
3041882,New,,,chrome 62.0,,desktop,Windows
3042239,Unknown,,,firefox 57.0,,desktop,
3042313,New,,,chrome 63.0,,desktop,Windows
3042444,New,,,chrome 63.0,,desktop,Windows
3042525,Found,,,chrome 62.0,,desktop,Windows
3042624,Found,,,chrome 62.0,,desktop,Windows
3042627,New,,,chrome 59.0 for android,,mobile,Hisense L675 Build/MRA58K
3042697,Found,,,chrome 62.0 for android,,mobile,F3313 Build/37.0.A.2.108
3046908,Found,,Windows 7,chrome 62.0,1280x1024,desktop,Windows
3046957,New,,iOS 9.3.5,mobile safari 9.0,1136x640,mobile,iOS Device
3042754,New,,,chrome 63.0,,desktop,Windows
3038759,Found,,Windows Vista,chrome 49.0,1440x900,desktop,Windows
3043040,New,,,chrome 63.0,,desktop,Windows
3039032,New,,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3043232,New,,,chrome 62.0,,desktop,Windows
3043299,New,,,chrome 62.0,,desktop,Windows
3047555,New,,iOS 10.3.1,mobile safari 10.0,1334x750,mobile,iOS Device
3043321,New,,,chrome 63.0 for android,,mobile,TRT-L53 Build/HUAWEITRT-L53
3043601,New,,,firefox 57.0,,desktop,Windows
3043673,New,,,chrome 62.0 for android,,mobile,XT1032 Build/LPBS23.13-56-2
3043758,,,,,,,
3043889,New,,,chrome 62.0,,desktop,Windows
3043950,Found,,,chrome 62.0,,desktop,Windows
3052439,New,,Mac,chrome 63.0,1920x1080,desktop,MacOS
3044127,Found,,,chrome 62.0,,desktop,Windows
3044150,Found,,,firefox 57.0,,desktop,rv:57.0
3044177,New,,,chrome 62.0 for android,,mobile,Blade V6 Plus Build/MRA58K
3044186,New,,,chrome 63.0,,desktop,Windows
3044246,New,,,chrome 63.0 for android,,mobile,XT1635-02 Build/NPN26.118-22-2
3044262,Found,,,chrome 63.0 for android,,mobile,XT1635-02 Build/NPN26.118-22-2
3044241,New,,,chrome 63.0 for android,,mobile,Moto G Play Build/MPIS24.241-15.3-7
3044267,Found,,,chrome 63.0 for android,,mobile,Moto G Play Build/MPIS24.241-15.3-7
3052623,Found,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3044325,Found,,,firefox 57.0,,desktop,rv:57.0
3044274,Found,,,chrome 62.0,,desktop,Windows
3044297,Found,,,firefox 57.0,,desktop,rv:57.0
3044266,New,,,chrome 62.0,,desktop,Windows
3044299,New,,,chrome 62.0,,desktop,Windows
3044391,New,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.5
3044394,New,,,chrome 62.0 for android,,mobile,HUAWEI G7-L03 Build/HuaweiG7-L03
3044472,New,,,chrome 62.0,,desktop,
3044493,New,,,chrome 62.0,,desktop,Windows
3044495,Found,,,mobile safari 10.0,,mobile,
3044484,New,,,chrome 54.0 for android,,mobile,4027A Build/KOT49H
3044508,Found,,,mobile safari 10.0,,mobile,
